TimeStamp;Valor;Període tarifari;Tipus lectura
10/05/2024 02:00;2;6;Real
10/05/2024 03:00;2;6;Real
10/05/2024 04:00;2;6;Real
10/05/2024 05:00;2;6;Real
10/05/2024 06:00;3;6;Real
10/05/2024 07:00;3;6;Real
10/05/2024 08:00;2;5;Real
10/05/2024 09:00;1;4;Real
10/05/2024 10:00;0;4;Real
10/05/2024 11:00;0;4;Real
10/05/2024 12:00;0;4;Real
10/05/2024 13:00;0;4;Real
10/05/2024 14:00;0;5;Real
10/05/2024 15:00;0;5;Real
10/05/2024 16:00;0;5;Real
10/05/2024 17:00;0;5;Real
10/05/2024 18:00;0;4;Real
10/05/2024 19:00;0;4;Real
10/05/2024 20:00;2;4;Real
10/05/2024 21:00;2;4;Real
10/05/2024 22:00;2;5;Real
10/05/2024 23:00;2;5;Real
11/05/2024 00:00;2;6;Real
11/05/2024 01:00;2;6;Real
11/05/2024 02:00;2;6;Real
11/05/2024 03:00;3;6;Real
11/05/2024 04:00;3;6;Real
11/05/2024 05:00;3;6;Real
11/05/2024 06:00;2;6;Real
11/05/2024 07:00;2;6;Real
11/05/2024 08:00;1;6;Real
11/05/2024 09:00;0;6;Real
11/05/2024 10:00;0;6;Real
11/05/2024 11:00;0;6;Real
11/05/2024 12:00;0;6;Real
11/05/2024 13:00;0;6;Real
11/05/2024 14:00;0;6;Real
11/05/2024 15:00;0;6;Real
11/05/2024 16:00;0;6;Real
11/05/2024 17:00;0;6;Real
11/05/2024 18:00;0;6;Real
11/05/2024 19:00;0;6;Real
11/05/2024 20:00;2;6;Real
11/05/2024 21:00;2;6;Real
11/05/2024 22:00;2;6;Real
11/05/2024 23:00;2;6;Real
12/05/2024 00:00;2;6;Real
12/05/2024 01:00;2;6;Real
12/05/2024 02:00;2;6;Real
12/05/2024 03:00;2;6;Real
12/05/2024 04:00;2;6;Real
12/05/2024 05:00;2;6;Real
12/05/2024 06:00;2;6;Real
12/05/2024 07:00;5;6;Real
12/05/2024 08:00;9;6;Real
12/05/2024 09:00;7;6;Real
12/05/2024 10:00;7;6;Real
12/05/2024 11:00;4;6;Real
12/05/2024 12:00;7;6;Real
12/05/2024 13:00;5;6;Real
12/05/2024 14:00;2;6;Real
12/05/2024 15:00;4;6;Real
12/05/2024 16:00;7;6;Real
12/05/2024 17:00;7;6;Real
12/05/2024 18:00;10;6;Real
12/05/2024 19:00;12;6;Real
12/05/2024 20:00;11;6;Real
12/05/2024 21:00;10;6;Real
12/05/2024 22:00;3;6;Real
12/05/2024 23:00;2;6;Real
13/05/2024 00:00;2;6;Real
13/05/2024 01:00;2;6;Real
13/05/2024 02:00;2;6;Real
13/05/2024 03:00;2;6;Real
13/05/2024 04:00;2;6;Real
13/05/2024 05:00;4;6;Real
13/05/2024 06:00;4;6;Real
13/05/2024 07:00;5;6;Real
13/05/2024 08:00;3;5;Real
13/05/2024 09:00;2;4;Real
13/05/2024 10:00;0;4;Real
13/05/2024 11:00;0;4;Real
13/05/2024 12:00;0;4;Real
13/05/2024 13:00;0;4;Real
13/05/2024 14:00;0;5;Real
13/05/2024 15:00;0;5;Real
13/05/2024 16:00;0;5;Real
13/05/2024 17:00;2;5;Real
13/05/2024 18:00;13;4;Real
13/05/2024 19:00;16;4;Real
13/05/2024 20:00;17;4;Real
13/05/2024 21:00;10;4;Real
13/05/2024 22:00;2;5;Real
13/05/2024 23:00;2;5;Real
14/05/2024 00:00;3;6;Real
14/05/2024 01:00;2;6;Real
14/05/2024 02:00;2;6;Real
14/05/2024 03:00;2;6;Real
14/05/2024 04:00;2;6;Real
14/05/2024 05:00;3;6;Real
14/05/2024 06:00;4;6;Real
14/05/2024 07:00;4;6;Real
14/05/2024 08:00;3;5;Real
14/05/2024 09:00;5;4;Real
14/05/2024 10:00;5;4;Real
14/05/2024 11:00;5;4;Real
14/05/2024 12:00;5;4;Real
14/05/2024 13:00;5;4;Real
14/05/2024 14:00;1;5;Real
14/05/2024 15:00;0;5;Real
14/05/2024 16:00;1;5;Real
14/05/2024 17:00;2;5;Real
14/05/2024 18:00;6;4;Real
14/05/2024 19:00;7;4;Real
14/05/2024 20:00;7;4;Real
14/05/2024 21:00;5;4;Real
14/05/2024 22:00;2;5;Real
14/05/2024 23:00;2;5;Real
15/05/2024 00:00;2;6;Real
15/05/2024 01:00;2;6;Real
15/05/2024 02:00;3;6;Real
15/05/2024 03:00;2;6;Real
15/05/2024 04:00;2;6;Real
15/05/2024 05:00;3;6;Real
15/05/2024 06:00;4;6;Real
15/05/2024 07:00;3;6;Real
15/05/2024 08:00;3;5;Real
15/05/2024 09:00;3;4;Real
15/05/2024 10:00;5;4;Real
15/05/2024 11:00;2;4;Real
15/05/2024 12:00;0;4;Real
15/05/2024 13:00;2;4;Real
15/05/2024 14:00;0;5;Real
15/05/2024 15:00;2;5;Real
15/05/2024 16:00;1;5;Real
15/05/2024 17:00;1;5;Real
15/05/2024 18:00;0;4;Real
15/05/2024 19:00;16;4;Real
15/05/2024 20:00;14;4;Real
15/05/2024 21:00;8;4;Real
15/05/2024 22:00;2;5;Real
15/05/2024 23:00;2;5;Real
16/05/2024 00:00;2;6;Real
16/05/2024 01:00;3;6;Real
16/05/2024 02:00;2;6;Real
16/05/2024 03:00;2;6;Real
16/05/2024 04:00;3;6;Real
16/05/2024 05:00;2;6;Real
16/05/2024 06:00;4;6;Real
16/05/2024 07:00;3;6;Real
16/05/2024 08:00;1;5;Real
16/05/2024 09:00;1;4;Real
16/05/2024 10:00;0;4;Real
16/05/2024 11:00;2;4;Real
16/05/2024 12:00;3;4;Real
16/05/2024 13:00;0;4;Real
16/05/2024 14:00;0;5;Real
16/05/2024 15:00;1;5;Real
16/05/2024 16:00;4;5;Real
16/05/2024 17:00;13;5;Real
16/05/2024 18:00;21;4;Real
16/05/2024 19:00;19;4;Real
16/05/2024 20:00;17;4;Real
16/05/2024 21:00;9;4;Real
16/05/2024 22:00;2;5;Real
16/05/2024 23:00;2;5;Real
17/05/2024 00:00;2;6;Real
17/05/2024 01:00;2;6;Real
17/05/2024 02:00;2;6;Real
17/05/2024 03:00;2;6;Real
17/05/2024 04:00;2;6;Real
17/05/2024 05:00;3;6;Real
17/05/2024 06:00;3;6;Real
17/05/2024 07:00;2;6;Real
17/05/2024 08:00;2;5;Real
17/05/2024 09:00;3;4;Real
17/05/2024 10:00;3;4;Real
17/05/2024 11:00;0;4;Real
17/05/2024 12:00;1;4;Real
17/05/2024 13:00;0;4;Real
17/05/2024 14:00;0;5;Real
17/05/2024 15:00;0;5;Real
17/05/2024 16:00;4;5;Real
17/05/2024 17:00;14;5;Real
17/05/2024 18:00;19;4;Real
17/05/2024 19:00;19;4;Real
17/05/2024 20:00;17;4;Real
17/05/2024 21:00;6;4;Real
17/05/2024 22:00;2;5;Real
17/05/2024 23:00;2;5;Real
18/05/2024 00:00;2;6;Real
18/05/2024 01:00;2;6;Real
18/05/2024 02:00;2;6;Real
18/05/2024 03:00;2;6;Real
18/05/2024 04:00;2;6;Real
18/05/2024 05:00;2;6;Real
18/05/2024 06:00;3;6;Real
18/05/2024 07:00;2;6;Real
18/05/2024 08:00;2;6;Real
18/05/2024 09:00;2;6;Real
18/05/2024 10:00;0;6;Real
18/05/2024 11:00;1;6;Real
18/05/2024 12:00;0;6;Real
18/05/2024 13:00;0;6;Real
18/05/2024 14:00;0;6;Real
18/05/2024 15:00;0;6;Real
18/05/2024 16:00;0;6;Real
18/05/2024 17:00;0;6;Real
18/05/2024 18:00;0;6;Real
18/05/2024 19:00;0;6;Real
18/05/2024 20:00;2;6;Real
18/05/2024 21:00;2;6;Real
18/05/2024 22:00;1;6;Real
18/05/2024 23:00;2;6;Real
19/05/2024 00:00;2;6;Real
19/05/2024 01:00;2;6;Real
19/05/2024 02:00;2;6;Real
19/05/2024 03:00;2;6;Real
19/05/2024 04:00;2;6;Real
19/05/2024 05:00;2;6;Real
19/05/2024 06:00;2;6;Real
19/05/2024 07:00;1;6;Real
19/05/2024 08:00;0;6;Real
19/05/2024 09:00;0;6;Real
19/05/2024 10:00;0;6;Real
19/05/2024 11:00;0;6;Real
19/05/2024 12:00;0;6;Real
19/05/2024 13:00;0;6;Real
19/05/2024 14:00;0;6;Real
19/05/2024 15:00;0;6;Real
19/05/2024 16:00;0;6;Real
19/05/2024 17:00;0;6;Real
19/05/2024 18:00;0;6;Real
19/05/2024 19:00;1;6;Real
19/05/2024 20:00;2;6;Real
19/05/2024 21:00;2;6;Real
19/05/2024 22:00;2;6;Real
19/05/2024 23:00;2;6;Real
20/05/2024 00:00;1;6;Real
20/05/2024 01:00;2;6;Real
20/05/2024 02:00;2;6;Real
20/05/2024 03:00;2;6;Real
20/05/2024 04:00;2;6;Real
20/05/2024 05:00;2;6;Real
20/05/2024 06:00;2;6;Real
20/05/2024 07:00;1;6;Real
20/05/2024 08:00;1;5;Real
20/05/2024 09:00;0;4;Real
20/05/2024 10:00;0;4;Real
20/05/2024 11:00;0;4;Real
20/05/2024 12:00;0;4;Real
20/05/2024 13:00;0;4;Real
20/05/2024 14:00;0;5;Real
20/05/2024 15:00;0;5;Real
20/05/2024 16:00;0;5;Real
20/05/2024 17:00;0;5;Real
20/05/2024 18:00;0;4;Real
20/05/2024 19:00;0;4;Real
20/05/2024 20:00;2;4;Real
20/05/2024 21:00;2;4;Real
20/05/2024 22:00;2;5;Real
20/05/2024 23:00;2;5;Real
21/05/2024 00:00;2;6;Real
21/05/2024 01:00;2;6;Real
21/05/2024 02:00;1;6;Real
21/05/2024 03:00;2;6;Real
21/05/2024 04:00;2;6;Real
21/05/2024 05:00;2;6;Real
21/05/2024 06:00;3;6;Real
21/05/2024 07:00;3;6;Real
21/05/2024 08:00;2;5;Real
21/05/2024 09:00;0;4;Real
21/05/2024 10:00;0;4;Real
21/05/2024 11:00;1;4;Real
21/05/2024 12:00;0;4;Real
21/05/2024 13:00;0;4;Real
21/05/2024 14:00;2;5;Real
21/05/2024 15:00;0;5;Real
21/05/2024 16:00;14;5;Real
21/05/2024 17:00;16;5;Real
21/05/2024 18:00;12;4;Real
21/05/2024 19:00;7;4;Real
21/05/2024 20:00;8;4;Real
21/05/2024 21:00;7;4;Real
21/05/2024 22:00;2;5;Real
21/05/2024 23:00;2;5;Real
22/05/2024 00:00;2;6;Real
22/05/2024 01:00;2;6;Real
22/05/2024 02:00;2;6;Real
22/05/2024 03:00;2;6;Real
22/05/2024 04:00;2;6;Real
22/05/2024 05:00;3;6;Real
22/05/2024 06:00;3;6;Real
22/05/2024 07:00;3;6;Real
22/05/2024 08:00;3;5;Real
22/05/2024 09:00;4;4;Real
22/05/2024 10:00;5;4;Real
22/05/2024 11:00;6;4;Real
22/05/2024 12:00;1;4;Real
22/05/2024 13:00;0;4;Real
22/05/2024 14:00;1;5;Real
22/05/2024 15:00;2;5;Real
22/05/2024 16:00;1;5;Real
22/05/2024 17:00;8;5;Real
22/05/2024 18:00;19;4;Real
22/05/2024 19:00;19;4;Real
22/05/2024 20:00;19;4;Real
22/05/2024 21:00;8;4;Real
22/05/2024 22:00;3;5;Real
22/05/2024 23:00;2;5;Real
23/05/2024 00:00;2;6;Real
23/05/2024 01:00;2;6;Real
23/05/2024 02:00;2;6;Real
23/05/2024 03:00;2;6;Real
23/05/2024 04:00;2;6;Real
23/05/2024 05:00;4;6;Real
23/05/2024 06:00;6;6;Real
23/05/2024 07:00;4;6;Real
23/05/2024 08:00;4;5;Real
23/05/2024 09:00;3;4;Real
23/05/2024 10:00;6;4;Real
23/05/2024 11:00;8;4;Real
23/05/2024 12:00;1;4;Real
23/05/2024 13:00;1;4;Real
23/05/2024 14:00;9;5;Real
23/05/2024 15:00;0;5;Real
23/05/2024 16:00;11;5;Real
23/05/2024 17:00;17;5;Real
23/05/2024 18:00;10;4;Real
23/05/2024 19:00;6;4;Real
23/05/2024 20:00;14;4;Real
23/05/2024 21:00;10;4;Real
23/05/2024 22:00;2;5;Real
23/05/2024 23:00;3;5;Real
24/05/2024 00:00;2;6;Real
24/05/2024 01:00;2;6;Real
24/05/2024 02:00;2;6;Real
24/05/2024 03:00;2;6;Real
24/05/2024 04:00;2;6;Real
24/05/2024 05:00;4;6;Real
24/05/2024 06:00;5;6;Real
24/05/2024 07:00;5;6;Real
24/05/2024 08:00;4;5;Real
24/05/2024 09:00;3;4;Real
24/05/2024 10:00;3;4;Real
24/05/2024 11:00;0;4;Real
24/05/2024 12:00;0;4;Real
24/05/2024 13:00;0;4;Real
24/05/2024 14:00;0;5;Real
24/05/2024 15:00;5;5;Real
24/05/2024 16:00;7;5;Real
24/05/2024 17:00;12;5;Real
24/05/2024 18:00;16;4;Real
24/05/2024 19:00;20;4;Real
24/05/2024 20:00;14;4;Real
24/05/2024 21:00;7;4;Real
24/05/2024 22:00;2;5;Real
24/05/2024 23:00;2;5;Real
25/05/2024 00:00;2;6;Real
25/05/2024 01:00;2;6;Real
25/05/2024 02:00;2;6;Real
25/05/2024 03:00;2;6;Real
25/05/2024 04:00;2;6;Real
25/05/2024 05:00;3;6;Real
25/05/2024 06:00;3;6;Real
25/05/2024 07:00;2;6;Real
25/05/2024 08:00;2;6;Real
25/05/2024 09:00;0;6;Real
25/05/2024 10:00;6;6;Real
25/05/2024 11:00;2;6;Real
25/05/2024 12:00;2;6;Real
25/05/2024 13:00;0;6;Real
25/05/2024 14:00;0;6;Real
25/05/2024 15:00;0;6;Real
25/05/2024 16:00;0;6;Real
25/05/2024 17:00;0;6;Real
25/05/2024 18:00;7;6;Real
25/05/2024 19:00;9;6;Real
25/05/2024 20:00;8;6;Real
25/05/2024 21:00;4;6;Real
25/05/2024 22:00;2;6;Real
25/05/2024 23:00;3;6;Real
26/05/2024 00:00;2;6;Real
26/05/2024 01:00;2;6;Real
26/05/2024 02:00;2;6;Real
26/05/2024 03:00;2;6;Real
26/05/2024 04:00;2;6;Real
26/05/2024 05:00;2;6;Real
26/05/2024 06:00;2;6;Real
26/05/2024 07:00;2;6;Real
26/05/2024 08:00;0;6;Real
26/05/2024 09:00;0;6;Real
26/05/2024 10:00;14;6;Real
26/05/2024 11:00;15;6;Real
26/05/2024 12:00;13;6;Real
26/05/2024 13:00;0;6;Real
26/05/2024 14:00;0;6;Real
26/05/2024 15:00;0;6;Real
26/05/2024 16:00;0;6;Real
26/05/2024 17:00;0;6;Real
26/05/2024 18:00;0;6;Real
26/05/2024 19:00;0;6;Real
26/05/2024 20:00;2;6;Real
26/05/2024 21:00;2;6;Real
26/05/2024 22:00;2;6;Real
26/05/2024 23:00;2;6;Real
27/05/2024 00:00;2;6;Real
27/05/2024 01:00;2;6;Real
27/05/2024 02:00;2;6;Real
27/05/2024 03:00;2;6;Real
27/05/2024 04:00;2;6;Real
27/05/2024 05:00;3;6;Real
27/05/2024 06:00;4;6;Real
27/05/2024 07:00;3;6;Real
27/05/2024 08:00;3;5;Real
27/05/2024 09:00;3;4;Real
27/05/2024 10:00;1;4;Real
27/05/2024 11:00;0;4;Real
27/05/2024 12:00;1;4;Real
27/05/2024 13:00;0;4;Real
27/05/2024 14:00;0;5;Real
27/05/2024 15:00;0;5;Real
27/05/2024 16:00;1;5;Real
27/05/2024 17:00;4;5;Real
27/05/2024 18:00;22;4;Real
27/05/2024 19:00;23;4;Real
27/05/2024 20:00;16;4;Real
27/05/2024 21:00;10;4;Real
27/05/2024 22:00;2;5;Real
27/05/2024 23:00;2;5;Real
28/05/2024 00:00;2;6;Real
28/05/2024 01:00;2;6;Real
28/05/2024 02:00;2;6;Real
28/05/2024 03:00;2;6;Real
28/05/2024 04:00;2;6;Real
28/05/2024 05:00;4;6;Real
28/05/2024 06:00;4;6;Real
28/05/2024 07:00;4;6;Real
28/05/2024 08:00;2;5;Real
28/05/2024 09:00;2;4;Real
28/05/2024 10:00;1;4;Real
28/05/2024 11:00;0;4;Real
28/05/2024 12:00;0;4;Real
28/05/2024 13:00;0;4;Real
28/05/2024 14:00;0;5;Real
28/05/2024 15:00;0;5;Real
28/05/2024 16:00;0;5;Real
28/05/2024 17:00;3;5;Real
28/05/2024 18:00;6;4;Real
28/05/2024 19:00;10;4;Real
28/05/2024 20:00;11;4;Real
28/05/2024 21:00;7;4;Real
28/05/2024 22:00;2;5;Real
28/05/2024 23:00;3;5;Real
29/05/2024 00:00;2;6;Real
29/05/2024 01:00;2;6;Real
29/05/2024 02:00;3;6;Real
29/05/2024 03:00;2;6;Real
29/05/2024 04:00;2;6;Real
29/05/2024 05:00;4;6;Real
29/05/2024 06:00;4;6;Real
29/05/2024 07:00;3;6;Real
29/05/2024 08:00;2;5;Real
29/05/2024 09:00;1;4;Real
29/05/2024 10:00;1;4;Real
29/05/2024 11:00;0;4;Real
29/05/2024 12:00;0;4;Real
29/05/2024 13:00;0;4;Real
29/05/2024 14:00;0;5;Real
29/05/2024 15:00;10;5;Real
29/05/2024 16:00;22;5;Real
29/05/2024 17:00;24;5;Real
29/05/2024 18:00;5;4;Real
29/05/2024 19:00;9;4;Real
29/05/2024 20:00;8;4;Real
29/05/2024 21:00;6;4;Real
29/05/2024 22:00;2;5;Real
29/05/2024 23:00;2;5;Real
30/05/2024 00:00;3;6;Real
30/05/2024 01:00;2;6;Real
30/05/2024 02:00;2;6;Real
30/05/2024 03:00;2;6;Real
30/05/2024 04:00;2;6;Real
30/05/2024 05:00;3;6;Real
30/05/2024 06:00;3;6;Real
30/05/2024 07:00;3;6;Real
30/05/2024 08:00;2;5;Real
30/05/2024 09:00;1;4;Real
30/05/2024 10:00;0;4;Real
30/05/2024 11:00;0;4;Real
30/05/2024 12:00;0;4;Real
30/05/2024 13:00;0;4;Real
30/05/2024 14:00;0;5;Real
30/05/2024 15:00;1;5;Real
30/05/2024 16:00;3;5;Real
30/05/2024 17:00;4;5;Real
30/05/2024 18:00;7;4;Real
30/05/2024 19:00;7;4;Real
30/05/2024 20:00;24;4;Real
30/05/2024 21:00;17;4;Real
30/05/2024 22:00;3;5;Real
30/05/2024 23:00;2;5;Real
31/05/2024 00:00;2;6;Real
31/05/2024 01:00;2;6;Real
31/05/2024 02:00;2;6;Real
31/05/2024 03:00;3;6;Real
31/05/2024 04:00;2;6;Real
31/05/2024 05:00;3;6;Real
31/05/2024 06:00;4;6;Real
31/05/2024 07:00;3;6;Real
31/05/2024 08:00;4;5;Real
31/05/2024 09:00;0;4;Real
31/05/2024 10:00;1;4;Real
31/05/2024 11:00;0;4;Real
31/05/2024 12:00;1;4;Real
31/05/2024 13:00;0;4;Real
31/05/2024 14:00;0;5;Real
31/05/2024 15:00;2;5;Real
31/05/2024 16:00;17;5;Real
31/05/2024 17:00;19;5;Real
31/05/2024 18:00;23;4;Real
31/05/2024 19:00;20;4;Real
31/05/2024 20:00;17;4;Real
31/05/2024 21:00;6;4;Real
31/05/2024 22:00;2;5;Real
31/05/2024 23:00;3;5;Real
01/06/2024 00:00;2;6;Real
01/06/2024 01:00;2;6;Real
01/06/2024 02:00;2;6;Real
01/06/2024 03:00;2;6;Real
01/06/2024 04:00;2;6;Real
01/06/2024 05:00;2;6;Real
01/06/2024 06:00;3;6;Real
01/06/2024 07:00;2;6;Real
01/06/2024 08:00;0;6;Real
01/06/2024 09:00;1;6;Real
01/06/2024 10:00;3;6;Real
01/06/2024 11:00;12;6;Real
01/06/2024 12:00;7;6;Real
01/06/2024 13:00;0;6;Real
01/06/2024 14:00;0;6;Real
01/06/2024 15:00;0;6;Real
01/06/2024 16:00;0;6;Real
01/06/2024 17:00;0;6;Real
01/06/2024 18:00;18;6;Real
01/06/2024 19:00;19;6;Real
01/06/2024 20:00;17;6;Real
01/06/2024 21:00;13;6;Real
01/06/2024 22:00;2;6;Real
01/06/2024 23:00;2;6;Real
02/06/2024 00:00;2;6;Real
02/06/2024 01:00;3;6;Real
02/06/2024 02:00;2;6;Real
02/06/2024 03:00;2;6;Real
02/06/2024 04:00;2;6;Real
02/06/2024 05:00;2;6;Real
02/06/2024 06:00;2;6;Real
02/06/2024 07:00;2;6;Real
02/06/2024 08:00;0;6;Real
02/06/2024 09:00;0;6;Real
02/06/2024 10:00;1;6;Real
02/06/2024 11:00;0;6;Real
02/06/2024 12:00;0;6;Real
02/06/2024 13:00;0;6;Real
02/06/2024 14:00;0;6;Real
02/06/2024 15:00;0;6;Real
02/06/2024 16:00;0;6;Real
02/06/2024 17:00;0;6;Real
02/06/2024 18:00;0;6;Real
02/06/2024 19:00;0;6;Real
02/06/2024 20:00;1;6;Real
02/06/2024 21:00;2;6;Real
02/06/2024 22:00;2;6;Real
02/06/2024 23:00;3;6;Real
03/06/2024 00:00;1;6;Real
03/06/2024 01:00;2;6;Real
03/06/2024 02:00;3;6;Real
03/06/2024 03:00;2;6;Real
03/06/2024 04:00;2;6;Real
03/06/2024 05:00;2;6;Real
03/06/2024 06:00;2;6;Real
03/06/2024 07:00;3;6;Real
03/06/2024 08:00;1;4;Real
03/06/2024 09:00;2;3;Real
03/06/2024 10:00;9;3;Real
03/06/2024 11:00;0;3;Real
03/06/2024 12:00;0;3;Real
03/06/2024 13:00;0;3;Real
03/06/2024 14:00;0;4;Real
03/06/2024 15:00;0;4;Real
03/06/2024 16:00;0;4;Real
03/06/2024 17:00;3;4;Real
03/06/2024 18:00;13;3;Real
03/06/2024 19:00;31;3;Real
03/06/2024 20:00;23;3;Real
03/06/2024 21:00;11;3;Real
03/06/2024 22:00;2;4;Real
03/06/2024 23:00;2;4;Real
04/06/2024 00:00;2;6;Real
04/06/2024 01:00;1;6;Real
04/06/2024 02:00;2;6;Real
04/06/2024 03:00;2;6;Real
04/06/2024 04:00;2;6;Real
04/06/2024 05:00;3;6;Real
04/06/2024 06:00;3;6;Real
04/06/2024 07:00;3;6;Real
04/06/2024 08:00;1;4;Real
04/06/2024 09:00;1;3;Real
04/06/2024 10:00;0;3;Real
04/06/2024 11:00;0;3;Real
04/06/2024 12:00;0;3;Real
04/06/2024 13:00;0;3;Real
04/06/2024 14:00;0;4;Real
04/06/2024 15:00;4;4;Real
04/06/2024 16:00;26;4;Real
04/06/2024 17:00;20;4;Real
04/06/2024 18:00;19;3;Real
04/06/2024 19:00;21;3;Real
04/06/2024 20:00;5;3;Real
04/06/2024 21:00;4;3;Real
04/06/2024 22:00;2;4;Real
04/06/2024 23:00;2;4;Real
05/06/2024 00:00;2;6;Real
05/06/2024 01:00;2;6;Real
05/06/2024 02:00;2;6;Real
05/06/2024 03:00;2;6;Real
05/06/2024 04:00;3;6;Real
05/06/2024 05:00;3;6;Real
05/06/2024 06:00;5;6;Real
05/06/2024 07:00;5;6;Real
05/06/2024 08:00;5;4;Real
05/06/2024 09:00;2;3;Real
05/06/2024 10:00;0;3;Real
05/06/2024 11:00;0;3;Real
05/06/2024 12:00;0;3;Real
05/06/2024 13:00;0;3;Real
05/06/2024 14:00;0;4;Real
05/06/2024 15:00;4;4;Real
05/06/2024 16:00;13;4;Real
05/06/2024 17:00;13;4;Real
05/06/2024 18:00;13;3;Real
05/06/2024 19:00;20;3;Real
05/06/2024 20:00;18;3;Real
05/06/2024 21:00;8;3;Real
05/06/2024 22:00;2;4;Real
05/06/2024 23:00;2;4;Real
06/06/2024 00:00;2;6;Real
06/06/2024 01:00;2;6;Real
06/06/2024 02:00;2;6;Real
06/06/2024 03:00;2;6;Real
06/06/2024 04:00;2;6;Real
06/06/2024 05:00;2;6;Real
06/06/2024 06:00;2;6;Real
06/06/2024 07:00;4;6;Real
06/06/2024 08:00;2;4;Real
06/06/2024 09:00;2;3;Real
06/06/2024 10:00;0;3;Real
06/06/2024 11:00;1;3;Real
06/06/2024 12:00;0;3;Real
06/06/2024 13:00;0;3;Real
06/06/2024 14:00;0;4;Real
06/06/2024 15:00;0;4;Real
06/06/2024 16:00;0;4;Real
06/06/2024 17:00;4;4;Real
06/06/2024 18:00;7;3;Real
06/06/2024 19:00;8;3;Real
06/06/2024 20:00;11;3;Real
06/06/2024 21:00;9;3;Real
06/06/2024 22:00;2;4;Real
06/06/2024 23:00;2;4;Real
07/06/2024 00:00;2;6;Real
07/06/2024 01:00;2;6;Real
07/06/2024 02:00;2;6;Real
07/06/2024 03:00;2;6;Real
07/06/2024 04:00;3;6;Real
07/06/2024 05:00;4;6;Real
