TimeStamp;Valor;Període tarifari;Tipus lectura
09/01/2022 10:00;23;6;Real
09/01/2022 11:00;23;6;Real
09/01/2022 12:00;23;6;Real
09/01/2022 13:00;17;6;Real
09/01/2022 14:00;13;6;Real
09/01/2022 15:00;12;6;Real
09/01/2022 16:00;12;6;Real
09/01/2022 17:00;17;6;Real
09/01/2022 18:00;26;6;Real
09/01/2022 19:00;24;6;Real
09/01/2022 20:00;21;6;Real
09/01/2022 21:00;18;6;Real
09/01/2022 22:00;20;6;Real
09/01/2022 23:00;19;6;Real
10/01/2022 00:00;20;6;Real
10/01/2022 01:00;13;6;Real
10/01/2022 02:00;8;6;Real
10/01/2022 03:00;8;6;Real
10/01/2022 04:00;10;6;Real
10/01/2022 05:00;11;6;Real
10/01/2022 06:00;13;6;Real
10/01/2022 07:00;12;6;Real
10/01/2022 08:00;15;2;Real
10/01/2022 09:00;15;1;Real
10/01/2022 10:00;17;1;Real
10/01/2022 11:00;16;1;Real
10/01/2022 12:00;17;1;Real
10/01/2022 13:00;18;1;Real
10/01/2022 14:00;27;2;Real
10/01/2022 15:00;42;2;Real
10/01/2022 16:00;40;2;Real
10/01/2022 17:00;36;2;Real
10/01/2022 18:00;37;1;Real
10/01/2022 19:00;37;1;Real
10/01/2022 20:00;29;1;Real
10/01/2022 21:00;2;1;Real
10/01/2022 22:00;3;2;Real
10/01/2022 23:00;2;2;Real
11/01/2022 00:00;3;6;Real
11/01/2022 01:00;2;6;Real
11/01/2022 02:00;3;6;Real
11/01/2022 03:00;2;6;Real
11/01/2022 04:00;3;6;Real
11/01/2022 05:00;6;6;Real
11/01/2022 06:00;6;6;Real
11/01/2022 07:00;7;6;Real
11/01/2022 08:00;14;2;Real
11/01/2022 09:00;41;1;Real
11/01/2022 10:00;38;1;Real
11/01/2022 11:00;37;1;Real
11/01/2022 12:00;37;1;Real
11/01/2022 13:00;33;1;Real
11/01/2022 14:00;30;2;Real
11/01/2022 15:00;31;2;Real
11/01/2022 16:00;33;2;Real
11/01/2022 17:00;35;2;Real
11/01/2022 18:00;37;1;Real
11/01/2022 19:00;36;1;Real
11/01/2022 20:00;7;1;Real
11/01/2022 21:00;2;1;Real
11/01/2022 22:00;3;2;Real
11/01/2022 23:00;2;2;Real
12/01/2022 00:00;3;6;Real
12/01/2022 01:00;2;6;Real
12/01/2022 02:00;3;6;Real
12/01/2022 03:00;2;6;Real
12/01/2022 04:00;4;6;Real
12/01/2022 05:00;6;6;Real
12/01/2022 06:00;7;6;Real
12/01/2022 07:00;7;6;Real
12/01/2022 08:00;9;2;Real
12/01/2022 09:00;45;1;Real
12/01/2022 10:00;55;1;Real
12/01/2022 11:00;48;1;Real
12/01/2022 12:00;44;1;Real
12/01/2022 13:00;42;1;Real
12/01/2022 14:00;37;2;Real
12/01/2022 15:00;31;2;Real
12/01/2022 16:00;32;2;Real
12/01/2022 17:00;33;2;Real
12/01/2022 18:00;36;1;Real
12/01/2022 19:00;35;1;Real
12/01/2022 20:00;15;1;Real
12/01/2022 21:00;3;1;Real
12/01/2022 22:00;2;2;Real
12/01/2022 23:00;3;2;Real
13/01/2022 00:00;2;6;Real
13/01/2022 01:00;2;6;Real
13/01/2022 02:00;3;6;Real
13/01/2022 03:00;2;6;Real
13/01/2022 04:00;4;6;Real
13/01/2022 05:00;5;6;Real
13/01/2022 06:00;6;6;Real
13/01/2022 07:00;7;6;Real
13/01/2022 08:00;28;2;Real
13/01/2022 09:00;46;1;Real
13/01/2022 10:00;59;1;Real
13/01/2022 11:00;51;1;Real
13/01/2022 12:00;50;1;Real
13/01/2022 13:00;40;1;Real
13/01/2022 14:00;38;2;Real
13/01/2022 15:00;40;2;Real
13/01/2022 16:00;40;2;Real
13/01/2022 17:00;37;2;Real
13/01/2022 18:00;41;1;Real
13/01/2022 19:00;43;1;Real
13/01/2022 20:00;33;1;Real
13/01/2022 21:00;2;1;Real
13/01/2022 22:00;3;2;Real
13/01/2022 23:00;2;2;Real
14/01/2022 00:00;3;6;Real
14/01/2022 01:00;2;6;Real
14/01/2022 02:00;3;6;Real
14/01/2022 03:00;3;6;Real
14/01/2022 04:00;3;6;Real
14/01/2022 05:00;6;6;Real
14/01/2022 06:00;6;6;Real
14/01/2022 07:00;9;6;Real
14/01/2022 08:00;35;2;Real
14/01/2022 09:00;43;1;Real
14/01/2022 10:00;57;1;Real
14/01/2022 11:00;56;1;Real
14/01/2022 12:00;50;1;Real
14/01/2022 13:00;39;1;Real
14/01/2022 14:00;35;2;Real
14/01/2022 15:00;33;2;Real
14/01/2022 16:00;29;2;Real
14/01/2022 17:00;31;2;Real
14/01/2022 18:00;35;1;Real
14/01/2022 19:00;40;1;Real
14/01/2022 20:00;20;1;Real
14/01/2022 21:00;3;1;Real
14/01/2022 22:00;2;2;Real
14/01/2022 23:00;3;2;Real
15/01/2022 00:00;2;6;Real
15/01/2022 01:00;3;6;Real
15/01/2022 02:00;2;6;Real
15/01/2022 03:00;3;6;Real
15/01/2022 04:00;3;6;Real
15/01/2022 05:00;6;6;Real
15/01/2022 06:00;6;6;Real
15/01/2022 07:00;6;6;Real
15/01/2022 08:00;10;6;Real
15/01/2022 09:00;10;6;Real
15/01/2022 10:00;8;6;Real
15/01/2022 11:00;7;6;Real
15/01/2022 12:00;8;6;Real
15/01/2022 13:00;7;6;Real
15/01/2022 14:00;7;6;Real
15/01/2022 15:00;7;6;Real
15/01/2022 16:00;10;6;Real
15/01/2022 17:00;20;6;Real
15/01/2022 18:00;24;6;Real
15/01/2022 19:00;34;6;Real
15/01/2022 20:00;26;6;Real
15/01/2022 21:00;20;6;Real
15/01/2022 22:00;17;6;Real
15/01/2022 23:00;17;6;Real
16/01/2022 00:00;18;6;Real
16/01/2022 01:00;19;6;Real
16/01/2022 02:00;15;6;Real
16/01/2022 03:00;11;6;Real
16/01/2022 04:00;13;6;Real
16/01/2022 05:00;12;6;Real
16/01/2022 06:00;15;6;Real
16/01/2022 07:00;15;6;Real
16/01/2022 08:00;18;6;Real
16/01/2022 09:00;19;6;Real
16/01/2022 10:00;16;6;Real
16/01/2022 11:00;20;6;Real
16/01/2022 12:00;18;6;Real
16/01/2022 13:00;12;6;Real
16/01/2022 14:00;13;6;Real
16/01/2022 15:00;12;6;Real
16/01/2022 16:00;11;6;Real
16/01/2022 17:00;15;6;Real
16/01/2022 18:00;19;6;Real
16/01/2022 19:00;21;6;Real
16/01/2022 20:00;19;6;Real
16/01/2022 21:00;16;6;Real
16/01/2022 22:00;15;6;Real
16/01/2022 23:00;11;6;Real
17/01/2022 00:00;13;6;Real
17/01/2022 01:00;13;6;Real
17/01/2022 02:00;13;6;Real
17/01/2022 03:00;13;6;Real
17/01/2022 04:00;13;6;Real
17/01/2022 05:00;15;6;Real
17/01/2022 06:00;15;6;Real
17/01/2022 07:00;14;6;Real
17/01/2022 08:00;18;2;Real
17/01/2022 09:00;36;1;Real
17/01/2022 10:00;41;1;Real
17/01/2022 11:00;41;1;Real
17/01/2022 12:00;40;1;Real
17/01/2022 13:00;32;1;Real
17/01/2022 14:00;31;2;Real
17/01/2022 15:00;32;2;Real
17/01/2022 16:00;31;2;Real
17/01/2022 17:00;35;2;Real
17/01/2022 18:00;34;1;Real
17/01/2022 19:00;35;1;Real
17/01/2022 20:00;14;1;Real
17/01/2022 21:00;3;1;Real
17/01/2022 22:00;2;2;Real
17/01/2022 23:00;2;2;Real
18/01/2022 00:00;3;6;Real
18/01/2022 01:00;3;6;Real
18/01/2022 02:00;2;6;Real
18/01/2022 03:00;3;6;Real
18/01/2022 04:00;3;6;Real
18/01/2022 05:00;6;6;Real
18/01/2022 06:00;7;6;Real
18/01/2022 07:00;7;6;Real
18/01/2022 08:00;21;2;Real
18/01/2022 09:00;53;1;Real
18/01/2022 10:00;53;1;Real
18/01/2022 11:00;53;1;Real
18/01/2022 12:00;43;1;Real
18/01/2022 13:00;42;1;Real
18/01/2022 14:00;37;2;Real
18/01/2022 15:00;38;2;Real
18/01/2022 16:00;33;2;Real
18/01/2022 17:00;33;2;Real
18/01/2022 18:00;35;1;Real
18/01/2022 19:00;33;1;Real
18/01/2022 20:00;7;1;Real
18/01/2022 21:00;2;1;Real
18/01/2022 22:00;3;2;Real
18/01/2022 23:00;3;2;Real
19/01/2022 00:00;2;6;Real
19/01/2022 01:00;3;6;Real
19/01/2022 02:00;2;6;Real
19/01/2022 03:00;3;6;Real
19/01/2022 04:00;4;6;Real
19/01/2022 05:00;6;6;Real
19/01/2022 06:00;6;6;Real
19/01/2022 07:00;7;6;Real
19/01/2022 08:00;59;2;Real
19/01/2022 09:00;64;1;Real
19/01/2022 10:00;54;1;Real
19/01/2022 11:00;48;1;Real
19/01/2022 12:00;45;1;Real
19/01/2022 13:00;42;1;Real
19/01/2022 14:00;37;2;Real
19/01/2022 15:00;40;2;Real
19/01/2022 16:00;32;2;Real
19/01/2022 17:00;38;2;Real
19/01/2022 18:00;37;1;Real
19/01/2022 19:00;38;1;Real
19/01/2022 20:00;7;1;Real
19/01/2022 21:00;3;1;Real
19/01/2022 22:00;2;2;Real
19/01/2022 23:00;3;2;Real
20/01/2022 00:00;2;6;Real
20/01/2022 01:00;3;6;Real
20/01/2022 02:00;2;6;Real
20/01/2022 03:00;2;6;Real
20/01/2022 04:00;4;6;Real
20/01/2022 05:00;6;6;Real
20/01/2022 06:00;6;6;Real
20/01/2022 07:00;7;6;Real
20/01/2022 08:00;8;2;Real
20/01/2022 09:00;42;1;Real
20/01/2022 10:00;45;1;Real
20/01/2022 11:00;44;1;Real
20/01/2022 12:00;37;1;Real
20/01/2022 13:00;32;1;Real
20/01/2022 14:00;32;2;Real
20/01/2022 15:00;34;2;Real
20/01/2022 16:00;33;2;Real
20/01/2022 17:00;34;2;Real
20/01/2022 18:00;36;1;Real
20/01/2022 19:00;38;1;Real
20/01/2022 20:00;17;1;Real
20/01/2022 21:00;3;1;Real
20/01/2022 22:00;2;2;Real
20/01/2022 23:00;3;2;Real
21/01/2022 00:00;2;6;Real
21/01/2022 01:00;3;6;Real
21/01/2022 02:00;2;6;Real
21/01/2022 03:00;3;6;Real
21/01/2022 04:00;3;6;Real
21/01/2022 05:00;5;6;Real
21/01/2022 06:00;6;6;Real
21/01/2022 07:00;8;6;Real
21/01/2022 08:00;40;2;Real
21/01/2022 09:00;59;1;Real
21/01/2022 10:00;68;1;Real
21/01/2022 11:00;61;1;Real
21/01/2022 12:00;55;1;Real
21/01/2022 13:00;50;1;Real
21/01/2022 14:00;46;2;Real
21/01/2022 15:00;49;2;Real
21/01/2022 16:00;51;2;Real
21/01/2022 17:00;42;2;Real
21/01/2022 18:00;54;1;Real
21/01/2022 19:00;47;1;Real
21/01/2022 20:00;9;1;Real
21/01/2022 21:00;2;1;Real
21/01/2022 22:00;3;2;Real
21/01/2022 23:00;2;2;Real
22/01/2022 00:00;3;6;Real
22/01/2022 01:00;2;6;Real
22/01/2022 02:00;3;6;Real
22/01/2022 03:00;2;6;Real
22/01/2022 04:00;3;6;Real
22/01/2022 05:00;6;6;Real
22/01/2022 06:00;7;6;Real
22/01/2022 07:00;6;6;Real
22/01/2022 08:00;8;6;Real
22/01/2022 09:00;32;6;Real
22/01/2022 10:00;36;6;Real
22/01/2022 11:00;31;6;Real
22/01/2022 12:00;22;6;Real
22/01/2022 13:00;17;6;Real
22/01/2022 14:00;9;6;Real
22/01/2022 15:00;10;6;Real
22/01/2022 16:00;10;6;Real
22/01/2022 17:00;11;6;Real
22/01/2022 18:00;12;6;Real
22/01/2022 19:00;13;6;Real
22/01/2022 20:00;5;6;Real
22/01/2022 21:00;3;6;Real
22/01/2022 22:00;2;6;Real
22/01/2022 23:00;3;6;Real
23/01/2022 00:00;2;6;Real
23/01/2022 01:00;3;6;Real
23/01/2022 02:00;2;6;Real
23/01/2022 03:00;3;6;Real
23/01/2022 04:00;2;6;Real
23/01/2022 05:00;3;6;Real
23/01/2022 06:00;4;6;Real
23/01/2022 07:00;5;6;Real
23/01/2022 08:00;23;6;Real
23/01/2022 09:00;21;6;Real
23/01/2022 10:00;20;6;Real
23/01/2022 11:00;7;6;Real
23/01/2022 12:00;15;6;Real
23/01/2022 13:00;29;6;Real
23/01/2022 14:00;29;6;Real
23/01/2022 15:00;17;6;Real
23/01/2022 16:00;6;6;Real
23/01/2022 17:00;14;6;Real
23/01/2022 18:00;24;6;Real
23/01/2022 19:00;33;6;Real
23/01/2022 20:00;17;6;Real
23/01/2022 21:00;10;6;Real
23/01/2022 22:00;12;6;Real
23/01/2022 23:00;11;6;Real
24/01/2022 00:00;11;6;Real
24/01/2022 01:00;11;6;Real
24/01/2022 02:00;11;6;Real
24/01/2022 03:00;12;6;Real
24/01/2022 04:00;14;6;Real
24/01/2022 05:00;16;6;Real
24/01/2022 06:00;17;6;Real
24/01/2022 07:00;17;6;Real
24/01/2022 08:00;38;2;Real
24/01/2022 09:00;49;1;Real
24/01/2022 10:00;56;1;Real
24/01/2022 11:00;46;1;Real
24/01/2022 12:00;37;1;Real
24/01/2022 13:00;33;1;Real
24/01/2022 14:00;32;2;Real
24/01/2022 15:00;33;2;Real
24/01/2022 16:00;32;2;Real
24/01/2022 17:00;33;2;Real
24/01/2022 18:00;34;1;Real
24/01/2022 19:00;36;1;Real
24/01/2022 20:00;6;1;Real
24/01/2022 21:00;3;1;Real
24/01/2022 22:00;3;2;Real
24/01/2022 23:00;2;2;Real
25/01/2022 00:00;2;6;Real
25/01/2022 01:00;3;6;Real
25/01/2022 02:00;3;6;Real
25/01/2022 03:00;2;6;Real
25/01/2022 04:00;3;6;Real
25/01/2022 05:00;6;6;Real
25/01/2022 06:00;6;6;Real
25/01/2022 07:00;7;6;Real
25/01/2022 08:00;15;2;Real
25/01/2022 09:00;47;1;Real
25/01/2022 10:00;46;1;Real
25/01/2022 11:00;42;1;Real
25/01/2022 12:00;35;1;Real
25/01/2022 13:00;33;1;Real
25/01/2022 14:00;34;2;Real
25/01/2022 15:00;32;2;Real
25/01/2022 16:00;32;2;Real
25/01/2022 17:00;32;2;Real
25/01/2022 18:00;33;1;Real
25/01/2022 19:00;34;1;Real
25/01/2022 20:00;5;1;Real
25/01/2022 21:00;3;1;Real
25/01/2022 22:00;2;2;Real
25/01/2022 23:00;3;2;Real
26/01/2022 00:00;2;6;Real
26/01/2022 01:00;3;6;Real
26/01/2022 02:00;2;6;Real
26/01/2022 03:00;2;6;Real
26/01/2022 04:00;4;6;Real
26/01/2022 05:00;5;6;Real
26/01/2022 06:00;6;6;Real
26/01/2022 07:00;7;6;Real
26/01/2022 08:00;30;2;Real
26/01/2022 09:00;45;1;Real
26/01/2022 10:00;42;1;Real
26/01/2022 11:00;41;1;Real
26/01/2022 12:00;35;1;Real
26/01/2022 13:00;32;1;Real
26/01/2022 14:00;33;2;Real
26/01/2022 15:00;31;2;Real
26/01/2022 16:00;30;2;Real
26/01/2022 17:00;31;2;Real
26/01/2022 18:00;36;1;Real
26/01/2022 19:00;38;1;Real
26/01/2022 20:00;11;1;Real
26/01/2022 21:00;3;1;Real
26/01/2022 22:00;2;2;Real
26/01/2022 23:00;3;2;Real
27/01/2022 00:00;2;6;Real
27/01/2022 01:00;3;6;Real
27/01/2022 02:00;2;6;Real
27/01/2022 03:00;3;6;Real
27/01/2022 04:00;3;6;Real
27/01/2022 05:00;5;6;Real
27/01/2022 06:00;7;6;Real
27/01/2022 07:00;7;6;Real
27/01/2022 08:00;36;2;Real
27/01/2022 09:00;42;1;Real
27/01/2022 10:00;38;1;Real
27/01/2022 11:00;37;1;Real
27/01/2022 12:00;30;1;Real
27/01/2022 13:00;28;1;Real
27/01/2022 14:00;30;2;Real
27/01/2022 15:00;29;2;Real
27/01/2022 16:00;28;2;Real
27/01/2022 17:00;28;2;Real
27/01/2022 18:00;33;1;Real
27/01/2022 19:00;37;1;Real
27/01/2022 20:00;11;1;Real
27/01/2022 21:00;3;1;Real
27/01/2022 22:00;3;2;Real
27/01/2022 23:00;2;2;Real
28/01/2022 00:00;2;6;Real
28/01/2022 01:00;3;6;Real
28/01/2022 02:00;2;6;Real
28/01/2022 03:00;3;6;Real
28/01/2022 04:00;3;6;Real
28/01/2022 05:00;6;6;Real
28/01/2022 06:00;7;6;Real
28/01/2022 07:00;6;6;Real
28/01/2022 08:00;15;2;Real
28/01/2022 09:00;43;1;Real
28/01/2022 10:00;44;1;Real
28/01/2022 11:00;40;1;Real
28/01/2022 12:00;34;1;Real
28/01/2022 13:00;26;1;Real
28/01/2022 14:00;25;2;Real
28/01/2022 15:00;28;2;Real
28/01/2022 16:00;26;2;Real
28/01/2022 17:00;27;2;Real
28/01/2022 18:00;32;1;Real
28/01/2022 19:00;32;1;Real
28/01/2022 20:00;8;1;Real
28/01/2022 21:00;3;1;Real
28/01/2022 22:00;2;2;Real
28/01/2022 23:00;3;2;Real
29/01/2022 00:00;3;6;Real
29/01/2022 01:00;2;6;Real
29/01/2022 02:00;3;6;Real
29/01/2022 03:00;2;6;Real
29/01/2022 04:00;4;6;Real
29/01/2022 05:00;6;6;Real
29/01/2022 06:00;6;6;Real
29/01/2022 07:00;7;6;Real
29/01/2022 08:00;6;6;Real
29/01/2022 09:00;10;6;Real
29/01/2022 10:00;18;6;Real
29/01/2022 11:00;15;6;Real
29/01/2022 12:00;9;6;Real
29/01/2022 13:00;9;6;Real
29/01/2022 14:00;8;6;Real
29/01/2022 15:00;9;6;Real
29/01/2022 16:00;6;6;Real
29/01/2022 17:00;6;6;Real
29/01/2022 18:00;6;6;Real
29/01/2022 19:00;5;6;Real
29/01/2022 20:00;3;6;Real
29/01/2022 21:00;3;6;Real
29/01/2022 22:00;3;6;Real
29/01/2022 23:00;2;6;Real
30/01/2022 00:00;3;6;Real
30/01/2022 01:00;2;6;Real
30/01/2022 02:00;3;6;Real
30/01/2022 03:00;3;6;Real
30/01/2022 04:00;2;6;Real
30/01/2022 05:00;3;6;Real
30/01/2022 06:00;4;6;Real
30/01/2022 07:00;6;6;Real
30/01/2022 08:00;6;6;Real
30/01/2022 09:00;20;6;Real
30/01/2022 10:00;20;6;Real
30/01/2022 11:00;19;6;Real
30/01/2022 12:00;15;6;Real
30/01/2022 13:00;12;6;Real
30/01/2022 14:00;12;6;Real
30/01/2022 15:00;10;6;Real
30/01/2022 16:00;9;6;Real
30/01/2022 17:00;10;6;Real
30/01/2022 18:00;13;6;Real
30/01/2022 19:00;13;6;Real
30/01/2022 20:00;8;6;Real
30/01/2022 21:00;9;6;Real
30/01/2022 22:00;9;6;Real
30/01/2022 23:00;8;6;Real
31/01/2022 00:00;8;6;Real
31/01/2022 01:00;8;6;Real
31/01/2022 02:00;9;6;Real
31/01/2022 03:00;9;6;Real
31/01/2022 04:00;10;6;Real
31/01/2022 05:00;12;6;Real
31/01/2022 06:00;13;6;Real
31/01/2022 07:00;14;6;Real
31/01/2022 08:00;35;2;Real
31/01/2022 09:00;35;1;Real
31/01/2022 10:00;41;1;Real
31/01/2022 11:00;39;1;Real
31/01/2022 12:00;34;1;Real
31/01/2022 13:00;30;1;Real
31/01/2022 14:00;30;2;Real
31/01/2022 15:00;31;2;Real
31/01/2022 16:00;30;2;Real
31/01/2022 17:00;31;2;Real
31/01/2022 18:00;31;1;Real
31/01/2022 19:00;35;1;Real
31/01/2022 20:00;10;1;Real
31/01/2022 21:00;2;1;Real
31/01/2022 22:00;3;2;Real
31/01/2022 23:00;3;2;Real
01/02/2022 00:00;2;6;Real
01/02/2022 01:00;3;6;Real
01/02/2022 02:00;2;6;Real
01/02/2022 03:00;3;6;Real
01/02/2022 04:00;3;6;Real
01/02/2022 05:00;5;6;Real
01/02/2022 06:00;6;6;Real
01/02/2022 07:00;8;6;Real
01/02/2022 08:00;34;2;Real
01/02/2022 09:00;31;1;Real
01/02/2022 10:00;28;1;Real
01/02/2022 11:00;27;1;Real
01/02/2022 12:00;25;1;Real
01/02/2022 13:00;24;1;Real
01/02/2022 14:00;25;2;Real
01/02/2022 15:00;26;2;Real
01/02/2022 16:00;26;2;Real
01/02/2022 17:00;26;2;Real
01/02/2022 18:00;29;1;Real
01/02/2022 19:00;28;1;Real
01/02/2022 20:00;9;1;Real
01/02/2022 21:00;3;1;Real
01/02/2022 22:00;2;2;Real
01/02/2022 23:00;3;2;Real
02/02/2022 00:00;2;6;Real
02/02/2022 01:00;3;6;Real
02/02/2022 02:00;2;6;Real
02/02/2022 03:00;2;6;Real
02/02/2022 04:00;4;6;Real
02/02/2022 05:00;6;6;Real
